721			61.23			592.69			0.24056			0.135			-92.8
722			61.523			604.98			0.23739			0.13158			-95
723			61.816			614.78			0.23256			0.12739			-95
724			62.109			620.86			0.22857			0.12371			-94.5
725			62.402			626.94			0.22633			0.12003			-94
726			62.695			633.01			0.22409			0.11635			-93.5
727			62.988			639.09			0.22039			0.11268			-93
728			63.281			646.97			0.21743			0.11039			-93.5
729			63.574			654.86			0.21448			0.10811			-94
730			63.867			664.84			0.21223			0.1052			-94.5
731			64.16			674.83			0.20997			0.1023			-95
732			64.453			688.6			0.20619			0.09901			-96
733			64.746			700.5			0.20253			0.096017			-97
734			65.039			712.4			0.1995			0.093023			-98
735			65.332			757.22			0.1982			0.091191			-106.33
736			65.625			802.03			0.1969			0.089359			-114.67
737			65.918			846.84			0.1956			0.087527			-123
738			66.211			857.3			0.19214			0.084887			-122.33
739			66.504			867.76			0.18868			0.082246			-121.67
740			66.797			878.21			0.18566			0.079606			-121
741			67.09			888.67			0.18265			0.076966			-120.33
742			67.383			899.12			0.18018			0.074325			-119.67
743			67.676			909.58			0.17467			0.071685			-119
0			0			0			inf			0			0
0			0			0			inf			0			0
