607			27.832			65.375			0.83333			1.5385			120
608			28.125			65.991			0.83333			1.5201			117.83
609			28.418			66.606			0.83333			1.5018			115.67
610			28.711			67.221			0.82483			1.4835			113.5
611			29.004			67.836			0.81633			1.4652			111.33
612			29.297			68.451			0.81633			1.4469			109.17
613			29.59			69.066			0.81633			1.4286			107
614			29.883			71.037			0.80566			1.3968			104.67
615			30.176			73.007			0.79498			1.3651			102.33
616			30.469			74.977			0.78431			1.3333			100
617			30.762			75.715			0.78431			1.3125			98
618			31.055			76.453			0.77684			1.2917			96
619			31.348			77.19			0.76937			1.2708			94
620			31.641			77.928			0.7619			1.25			92
621			31.934			78.851			0.75472			1.2405			90.5
622			32.227			79.774			0.75006			1.2311			89
623			32.52			80.696			0.7454			1.2216			87.5
624			32.812			81.619			0.74074			1.2121			86
625			33.105			95.372			0.70175			1.0811			77
626			33.398			95.442			0.68966			1.0526			75
627			33.691			97.999			0.68199			1.0351			73
628			33.984			100.56			0.67433			1.0175			71
629			34.277			103.11			0.66667			1			69
630			34.57			107.65			0.66667			0.97561			66
631			34.863			107.59			0.65041			0.96452			64.667
632			35.156			107.53			0.65041			0.95344			63.333
633			35.449			107.46			0.65041			0.94235			62
634			35.742			107.4			0.65041			0.93126			60.667
635			36.035			109.69			0.64529			0.91584			58.5
636			36.328			111.98			0.64016			0.90041			56.333
637			36.621			114.28			0.63504			0.88499			54.167
638			36.914			116.57			0.62992			0.86957			52
636			36.328			107.27			0.63492			0.90909			58
637			36.621			112.11			0.62684			0.88384			54.667
638			36.914			116.94			0.61876			0.85859			51.333
639			37.207			121.77			0.61069			0.83333			48
640			37.5			128.1			0.6015			0.8			44
641			37.793			128.37			0.6015			0.78815			43.2
642			38.086			128.65			0.59487			0.7763			42.4
643			38.379			128.92			0.58824			0.76444			41.6
644			38.672			129.19			0.58397			0.75259			40.8
645			38.965			129.47			0.57971			0.74074			40
646			39.258			131.58			0.57762			0.72751			38.5
647			39.551			133.69			0.57554			0.71429			37
648			39.844			139.93			0.57143			0.68966			33
649			40.137			141.9			0.55172			0.67672			31.4
650			40.43			143.87			0.54422			0.66379			29.8
651			40.723			145.83			0.54238			0.65086			28.2
652			41.016			147.8			0.54054			0.63793			26.6
653			41.309			149.77			0.5298			0.625			25
654			41.602			163.43			0.52288			0.60606			19
655			41.895			168.3			0.51613			0.59153			16.5
656			42.188			173.18			0.51123			0.577			14
657			42.48			178.05			0.50633			0.56247			11.5
658			42.773			182.93			0.5			0.54795			9
659			43.066			183.98			0.49689			0.53997			8.1111
660			43.359			185.04			0.49191			0.532			7.2222
661			43.652			186.09			0.48692			0.52403			6.3333
662			43.945			187.15			0.48193			0.51605			5.4444
663			44.238			188.2			0.47904			0.50808			4.5556
664			44.531			189.26			0.47904			0.50011			3.6667
665			44.824			190.31			0.47344			0.49214			2.7778
666			45.117			191.37			0.46784			0.48416			1.8889
667			45.41			192.42			0.46243			0.47619			1
668			45.703			194.66			0.45714			0.47059			-0
669			45.996			203.73			0.45456			0.46001			-4
670			46.289			212.79			0.45198			0.44944			-8
671			46.582			213.44			0.44444			0.43851			-8
672			46.875			214.08			0.43478			0.42759			-8
673			47.168			214.73			0.43243			0.41667			-8
674			47.461			219.06			0.43012			0.40833			-10
675			47.754			223.39			0.42781			0.4			-12
676			48.047			228.51			0.41885			0.39273			-14
677			48.34			233.62			0.41451			0.38545			-16
678			48.633			238.74			0.4103			0.37818			-18
679			48.926			243.86			0.40609			0.37091			-20
680			49.219			248.98			0.40609			0.36364			-22
681			49.512			253.15			0.39604			0.35606			-23.5
682			49.805			257.33			0.39348			0.34848			-25
683			50.098			261.5			0.39091			0.34091			-26.5
684			50.391			265.67			0.38835			0.33333			-28
685			50.684			268.07			0.38278			0.32667			-28.5
686			50.977			270.46			0.38095			0.32			-29
687			51.27			274.83			0.36697			0.31284			-30.333
688			51.562			279.19			0.36367			0.30567			-31.667
689			51.855			283.56			0.36036			0.29851			-33
690			52.148			291.73			0.35717			0.29333			-36
691			52.441			299.91			0.35398			0.28814			-39
692			52.734			308.08			0.35243			0.28296			-42
693			53.027			316.26			0.35088			0.27778			-45
694			53.32			329.42			0.34783			0.26876			-48
695			53.613			342.57			0.34188			0.25974			-51
696			53.906			347.39			0.34188			0.25496			-52
697			54.199			352.21			0.33692			0.25018			-53
698			54.492			357.03			0.33195			0.2454			-54
699			54.785			368.61			0.32922			0.24035			-58
700			55.078			380.19			0.32787			0.23529			-62
700			55.078			380.19			0.32787			0.23529			-62
