610			28.711			72.917			1.25			92
611			29.004			77.388			1.2121			89
612			29.297			101.84			1.0256			76
613			29.59			102.9			1.0256			75
614			29.883			111.53			0.98901			70
615			30.176			120.16			0.95238			65
616			30.469			120.6			0.94317			63.636
617			30.762			121.03			0.93396			62.273
618			31.055			121.47			0.92475			60.909
619			31.348			121.91			0.91554			59.545
620			31.641			122.35			0.90633			58.182
621			31.934			122.79			0.89712			56.818
622			32.227			123.23			0.88791			55.455
623			32.52			123.66			0.8787			54.091
624			32.812			124.1			0.86949			52.727
625			33.105			124.54			0.86027			51.364
626			33.398			124.98			0.85106			50
627			33.691			126.61			0.8383			48.25
628			33.984			128.24			0.82553			46.5
629			34.277			129.87			0.81277			44.75
630			34.57			131.5			0.8			43
630			34.57			131.5			0.8			43
